"project","generated_at","baseline_label","page_range","max_pages","requested_url","final_url","http_status","redirect_chain","raw_title","rendered_title","raw_canonical","raw_canonical_count","rendered_canonical","rendered_canonical_count","canonical_header","canonical_target_status","canonical_target_final_url","meta_robots_raw","meta_robots_rendered","x_robots_tag","hreflang_count","h1_count","h1_text","hidden_h1_count","landmarks","structured_data","address_count","time_datetime_count","internal_link_count","linked_internal_urls_missing_from_sitemap_count","linked_internal_urls_missing_from_sitemap","js_only_metadata","issue_summary","crawl_error"
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/how-to-plant-spring-bulbs-trufacts","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/plant-this-now-may-edition","200","301:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/how-to-plant-spring-bulbs-trufacts -> 200:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/plant-this-now-may-edition","What to Plant in Garden | TruGreen","What to Plant in Garden | TruGreen","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/plant-this-now-may-edition","1","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/plant-this-now-may-edition","1","","200","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/plant-this-now-may-edition","","","","0","1","What to Plant in a Garden: Seasonal and Monthly Guide","0","header|footer","jsonld:1;types:Article;invalid:0;missing:jsonld_0_missing_@context","0","0","46","11","https://www.trugreen.com/blog/DIY-&-Curb-Appeal-Tips/front-yard-landscaping-ideas-for-springtime | https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/blog?topic=Beyond+the+Lawn | https://www.trugreen.com/lawn-care-101/blog?type=Blog | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/how-to-spot-and-control-red-thread-lawn-disease","https://www.trugreen.com/lawn-care-101/lawn-care-guides/complete-lawn-fungus-guide","200","301:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/how-to-spot-and-control-red-thread-lawn-disease -> 200:https://www.trugreen.com/lawn-care-101/lawn-care-guides/complete-lawn-fungus-guide","Fungus Control Guide for Lawns | TruGreen","Fungus Control Guide for Lawns | TruGreen","https://www.trugreen.com/lawn-care-101/lawn-care-guides/complete-lawn-fungus-guide","1","https://www.trugreen.com/lawn-care-101/lawn-care-guides/complete-lawn-fungus-guide","1","","200","https://www.trugreen.com/lawn-care-101/lawn-care-guides/complete-lawn-fungus-guide","","","","0","1","Complete Lawn Fungus and Lawn Disease Guide","0","header|nav|footer","jsonld:1;types:LawnCareGuide;invalid:0;missing:jsonld_0_missing_@context","0","0","46","15","https://www.trugreen.com/chat/organic-promo | https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/my-account/account-settings | https://www.trugreen.com/my-account/account-summary | https://www.trugreen.com/my-account/my-documents | https://www.trugreen.com/my-account/my-services | https://www.trugreen.com/my-account/payments | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/products-and-services/tree-and-shrub-service | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/how-trugreen-cares-for-a-major-league-ballpark","https://www.trugreen.com/lawn-care-101/blog","200","301:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/how-trugreen-cares-for-a-major-league-ballpark -> 200:https://www.trugreen.com/lawn-care-101/blog","TruGreen Lawn Care Blog | TruGreen","TruGreen Lawn Care Blog | TruGreen","https://www.trugreen.com/lawn-care-101/blog","1","https://www.trugreen.com/lawn-care-101/blog","1","","200","https://www.trugreen.com/lawn-care-101/blog","","","","0","1","Looking for advice?Turn to the experts.","0","main|header|footer","jsonld:1;types:Blog|BreadcrumbList|CollectionPage;invalid:0;missing:","0","0","86","21","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/blog/beyond-lawn/hosting-backyard-party | https://www.trugreen.com/lawn-care-101/blog/consistent-lawn-care | https://www.trugreen.com/lawn-care-101/blog/lawn-care/lawn-care-myths | https://www.trugreen.com/lawn-care-101/blog/lawn-care/lawn-care-vs-landscaping | https://www.trugreen.com/lawn-care-101/blog/lawn-care/lawn-mowing-spread-weeds | https://www.trugreen.com/lawn-care-101/blog/lawn-care/sod-vs-seed | https://www.trugreen.com/lawn-care-101/blog/lawn-care/what-lawn-need-thrive | https://www.trugreen.com/lawn-care-101/blog/lawn-care/what-my-lawn-need | https://www.trugreen.com/lawn-care-101/blog/lawn-damage/lawn-care-signs-stress | https://www.trugreen.com/lawn-care-101/blog/tree-shrub-care/tree-disease-treatment | https://www.trugreen.com/lawn-care-101/blog/weed-control/control-wild-violets | https://www.trugreen.com/lawn-care-101/blog/weed-control/how-control-clover-lawn | https://www.trugreen.com/lawn-care-101/blog/weed-control/weeds-from-coming-back | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/how-winter-impacts-your-spring-lawn","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/tips-to-protect-your-yard-this-winter","200","301:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/how-winter-impacts-your-spring-lawn -> 200:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/tips-to-protect-your-yard-this-winter","Winterize Lawn | TruGreen","Winterize Lawn | TruGreen","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/tips-to-protect-your-yard-this-winter","1","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/tips-to-protect-your-yard-this-winter","1","","200","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/tips-to-protect-your-yard-this-winter","","","","0","1","How to Winterize Your Yard: Essential Lawn Protection Tips","0","header|nav|footer","jsonld:1;types:Article;invalid:0;missing:jsonld_0_missing_@context","0","0","47","11","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/blog?topic=Lawn+Care | https://www.trugreen.com/lawn-care-101/blog?type=Blog | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/my-account/account-summary | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/introducing-perimeter-pest","https://www.trugreen.com/products-and-services/trubarrier-perimeter-pest-control","200","301:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/introducing-perimeter-pest -> 200:https://www.trugreen.com/products-and-services/trubarrier-perimeter-pest-control","TruBarrier: Perimeter pest control for your home | TruGreen","TruBarrier: Perimeter pest control for your home | TruGreen","https://www.trugreen.com/products-and-services/trubarrier-perimeter-pest-control","1","https://www.trugreen.com/products-and-services/trubarrier-perimeter-pest-control","1","","200","https://www.trugreen.com/products-and-services/trubarrier-perimeter-pest-control","","","","0","1","TruBarrier℠ Perimeter Pest Control","0","main|header|footer","jsonld:1;types:Service;invalid:0;missing:","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/is-snow-mold-a-threat-to-my-lawn","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/tips-to-protect-your-yard-this-winter","200","301:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/is-snow-mold-a-threat-to-my-lawn -> 200:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/tips-to-protect-your-yard-this-winter","Winterize Lawn | TruGreen","Winterize Lawn | TruGreen","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/tips-to-protect-your-yard-this-winter","1","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/tips-to-protect-your-yard-this-winter","1","","200","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/tips-to-protect-your-yard-this-winter","","","","0","1","How to Winterize Your Yard: Essential Lawn Protection Tips","0","header|nav|footer","jsonld:1;types:Article;invalid:0;missing:jsonld_0_missing_@context","0","0","47","11","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/blog?topic=Lawn+Care | https://www.trugreen.com/lawn-care-101/blog?type=Blog | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/my-account/account-summary | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/is-that-spot-in-my-yard-some-sort-of-lawn-fungus","https://www.trugreen.com/lawn-care-101/lawn-care-guides/complete-lawn-fungus-guide","200","301:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/is-that-spot-in-my-yard-some-sort-of-lawn-fungus -> 200:https://www.trugreen.com/lawn-care-101/lawn-care-guides/complete-lawn-fungus-guide","Fungus Control Guide for Lawns | TruGreen","Fungus Control Guide for Lawns | TruGreen","https://www.trugreen.com/lawn-care-101/lawn-care-guides/complete-lawn-fungus-guide","1","https://www.trugreen.com/lawn-care-101/lawn-care-guides/complete-lawn-fungus-guide","1","","200","https://www.trugreen.com/lawn-care-101/lawn-care-guides/complete-lawn-fungus-guide","","","","0","1","Complete Lawn Fungus and Lawn Disease Guide","0","header|nav|footer","jsonld:1;types:LawnCareGuide;invalid:0;missing:jsonld_0_missing_@context","0","0","46","15","https://www.trugreen.com/chat/organic-promo | https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/my-account/account-settings | https://www.trugreen.com/my-account/account-summary | https://www.trugreen.com/my-account/my-documents | https://www.trugreen.com/my-account/my-services | https://www.trugreen.com/my-account/payments | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/products-and-services/tree-and-shrub-service | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves","200","200:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves","Mowing Leaves | TruGreen","Mowing Leaves | TruGreen","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves","1","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves","1","","200","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves","","","","0","1","Mowing Leaves: Should You Mulch or Rake for a Healthier Lawn?","0","header|footer","jsonld:1;types:Article;invalid:0;missing:jsonld_0_missing_@context","0","0","45","10","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/blog?topic=Lawn+Care | https://www.trugreen.com/lawn-care-101/blog?type=Blog | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves-1","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves","200","301:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves-1 -> 200:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves","Mowing Leaves | TruGreen","Mowing Leaves | TruGreen","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves","1","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves","1","","200","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/it-better-rake-or-mulch-your-leaves","","","","0","1","Mowing Leaves: Should You Mulch or Rake for a Healthier Lawn?","0","header|footer","jsonld:1;types:Article;invalid:0;missing:jsonld_0_missing_@context","0","0","45","10","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/blog?topic=Lawn+Care | https://www.trugreen.com/lawn-care-101/blog?type=Blog | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","missing-main|internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/keep-bugs-away-your-outdoor-wedding","https://www.trugreen.com/products-and-services/trubarrier-perimeter-pest-control","200","301:https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/keep-bugs-away-your-outdoor-wedding -> 200:https://www.trugreen.com/products-and-services/trubarrier-perimeter-pest-control","TruBarrier: Perimeter pest control for your home | TruGreen","TruBarrier: Perimeter pest control for your home | TruGreen","https://www.trugreen.com/products-and-services/trubarrier-perimeter-pest-control","1","https://www.trugreen.com/products-and-services/trubarrier-perimeter-pest-control","1","","200","https://www.trugreen.com/products-and-services/trubarrier-perimeter-pest-control","","","","0","1","TruBarrier℠ Perimeter Pest Control","0","main|header|footer","jsonld:1;types:Service;invalid:0;missing:","0","0","44","8","https://www.trugreen.com/lawn-care-101 | https://www.trugreen.com/lawn-care-101/learning-center | https://www.trugreen.com/newsroom | https://www.trugreen.com/pay-your-bill | https://www.trugreen.com/pests-products-and-services | https://www.trugreen.com/pga-tour | https://www.trugreen.com/products-and-services | https://www.trugreen.com/why-choose-trugreen/testimonials-and-ratings","","internal-links-missing-from-sitemap|duplicate-title",""
"chromium","2026-08-24T21:46:26.044Z","prod-release-2-7-2026-08-24","1-1161","","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/keep-summer-crabgrass-under-control","https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/keep-summer-crabgrass-under-control","","","","","","0","","0","","","","","","","0","0","","0","","jsonld:0;types:;invalid:0;missing:","0","0","0","0","","","crawl-error","apiRequestContext.fetch: Timeout 20000ms exceeded.
Call log:
[2m  - → GET https://www.trugreen.com/lawn-care-101/blog/lawn-care-tips/keep-summer-crabgrass-under-control[22m
[2m    - user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.7778.96 Safari/537.36[22m
[2m    - accept: */*[22m
[2m    - accept-encoding: gzip,deflate,br[22m
"
